Sample:	
816.0	-0.0007
815.0	-0.0007
814.0	-0.0007
813.0	-0.0007
812.0	-0.0007
811.0	-0.0007
810.0	-0.0007
809.0	-0.0007
808.0	-0.0007
807.0	-0.0007
806.0	-0.0007
805.0	-0.0007
804.0	-0.0007
803.0	-0.0007
802.0	-0.0007
801.0	-0.0007
800.0	-0.0007
799.0	-0.0007
798.0	-0.0007
797.0	-0.0007
796.0	-0.0007
795.0	-0.0007
794.0	-0.0007
793.0	-0.0007
792.0	-0.0007
791.0	-0.0007
790.0	-0.0007
789.0	-0.0007
788.0	-0.0007
787.0	-0.0007
786.0	-0.0007
785.0	-0.0007
784.0	-0.0007
783.0	-0.0007
782.0	-0.0007
781.0	-0.0007
780.0	-0.0007
779.0	-0.0007
778.0	-0.0007
777.0	-0.0007
776.0	-0.0007
775.0	-0.0007
774.0	-0.0007
773.0	-0.0007
772.0	-0.0007
771.0	-0.0007
770.0	-0.0007
769.0	-0.0007
768.0	-0.0007
767.0	-0.0007
766.0	-0.0007
765.0	-0.0007
764.0	-0.0007
763.0	-0.0007
762.0	-0.0007
761.0	-0.0007
760.0	-0.0007
759.0	-0.0007
758.0	-0.0007
757.0	-0.0007
756.0	-0.0007
755.0	-0.0007
754.0	-0.0007
753.0	-0.0007
752.0	-0.0007
751.0	-0.0007
750.0	-0.0007
749.0	-0.0007
748.0	-0.0007
747.0	-0.0007
746.0	-0.0007
745.0	-0.0007
744.0	-0.0007
743.0	-0.0007
742.0	-0.0007
741.0	-0.0007
740.0	-0.0007
739.0	-0.0007
738.0	-0.0007
737.0	-0.0007
736.0	-0.0007
735.0	-0.0005
734.0	-0.0003
733.0	-0.0003
732.0	-0.0003
731.0	-0.0003
730.0	-0.0003
729.0	-0.0003
728.0	-0.0004
727.0	-0.0003
726.0	-0.0003
725.0	-0.0003
724.0	-0.0004
723.0	-0.0003
722.0	-0.0003
721.0	-0.0003
720.0	-0.0004
719.0	-0.0003
718.0	-0.0003
717.0	-0.0003
716.0	-0.0004
715.0	-0.0003
714.0	-0.0003
713.0	-0.0003
712.0	-0.0004
711.0	-0.0003
710.0	-0.0003
709.0	-0.0002
708.0	-0.0001
707.0	-0.0001
706.0	-0.0001
705.0	-0.0002
704.0	-0.0003
703.0	-0.0003
702.0	-0.0003
701.0	-0.0003
700.0	-0.0003
699.0	-0.0003
698.0	-0.0003
697.0	-0.0003
696.0	-0.0003
695.0	-0.0003
694.0	-0.0003
693.0	-0.0002
692.0	-0.0001
691.0	-0.0002
690.0	-0.0003
689.0	-0.0004
688.0	-0.0004
687.0	-0.0004
686.0	-0.0003
685.0	-0.0003
684.0	-0.0004
683.0	-0.0003
682.0	-0.0003
681.0	-0.0003
680.0	-0.0003
679.0	-0.0003
678.0	-0.0004
677.0	-0.0003
676.0	-0.0003
675.0	-0.0004
674.0	-0.0003
673.0	-0.0003
672.0	-0.0003
671.0	-0.0003
670.0	-0.0003
669.0	-0.0002
668.0	-0.0001
667.0	-0.0002
666.0	-0.0003
665.0	-0.0004
664.0	-0.0003
663.0	-0.0003
662.0	-0.0003
661.0	-0.0004
660.0	-0.0003
659.0	-0.0003
658.0	-0.0003
657.0	-0.0003
656.0	-0.0003
655.0	-0.0003
654.0	-0.0004
653.0	-0.0003
652.0	-0.0003
651.0	-0.0003
650.0	-0.0005
649.0	-0.0005
648.0	-0.0003
647.0	-0.0003
646.0	-0.0003
645.0	-0.0003
644.0	-0.0003
643.0	-0.0004
642.0	-0.0003
641.0	-0.0003
640.0	-0.0003
639.0	-0.0002
638.0	-0.0001
637.0	-0.0002
636.0	-0.0003
635.0	-0.0003
634.0	-0.0003
633.0	-0.0002
632.0	-0.0002
631.0	-0.0003
630.0	-0.0003
629.0	-0.0003
628.0	-0.0003
627.0	-0.0003
626.0	-0.0003
625.0	-0.0002
624.0	-0.0001
623.0	-0.0001
622.0	0.0000
621.0	0.0001
620.0	0.0003
619.0	0.0003
618.0	0.0003
617.0	0.0003
616.0	0.0003
615.0	0.0003
614.0	0.0003
613.0	0.0004
612.0	0.0005
611.0	0.0005
610.0	0.0005
609.0	0.0005
608.0	0.0007
607.0	0.0009
606.0	0.0012
605.0	0.0013
604.0	0.0015
603.0	0.0017
602.0	0.0018
601.0	0.0020
600.0	0.0024
599.0	0.0027
598.0	0.0030
597.0	0.0034
596.0	0.0036
595.0	0.0038
594.0	0.0043
593.0	0.0047
592.0	0.0049
591.0	0.0053
590.0	0.0059
589.0	0.0064
588.0	0.0070
587.0	0.0076
586.0	0.0082
585.0	0.0090
584.0	0.0097
583.0	0.0106
582.0	0.0116
581.0	0.0125
580.0	0.0135
579.0	0.0144
578.0	0.0156
577.0	0.0166
576.0	0.0179
575.0	0.0192
574.0	0.0205
573.0	0.0220
572.0	0.0233
571.0	0.0250
570.0	0.0267
569.0	0.0285
568.0	0.0302
567.0	0.0320
566.0	0.0339
565.0	0.0357
564.0	0.0376
563.0	0.0397
562.0	0.0417
561.0	0.0438
560.0	0.0460
559.0	0.0483
558.0	0.0506
557.0	0.0528
556.0	0.0551
555.0	0.0572
554.0	0.0596
553.0	0.0619
552.0	0.0642
551.0	0.0666
550.0	0.0688
549.0	0.0710
548.0	0.0734
547.0	0.0757
546.0	0.0778
545.0	0.0799
544.0	0.0818
543.0	0.0837
542.0	0.0855
541.0	0.0873
540.0	0.0890
539.0	0.0906
538.0	0.0920
537.0	0.0934
536.0	0.0946
535.0	0.0958
534.0	0.0970
533.0	0.0979
532.0	0.0988
531.0	0.0993
530.0	0.1000
529.0	0.1006
528.0	0.1010
527.0	0.1013
526.0	0.1013
525.0	0.1013
524.0	0.1014
523.0	0.1015
522.0	0.1014
521.0	0.1012
520.0	0.1007
519.0	0.1003
518.0	0.1000
517.0	0.0994
516.0	0.0989
515.0	0.0983
514.0	0.0977
513.0	0.0969
512.0	0.0959
511.0	0.0950
510.0	0.0941
509.0	0.0931
508.0	0.0920
507.0	0.0911
506.0	0.0899
505.0	0.0887
504.0	0.0877
503.0	0.0867
502.0	0.0855
501.0	0.0842
500.0	0.0827
499.0	0.0814
498.0	0.0800
497.0	0.0787
496.0	0.0773
495.0	0.0759
494.0	0.0747
493.0	0.0733
492.0	0.0719
491.0	0.0704
490.0	0.0688
489.0	0.0671
488.0	0.0655
487.0	0.0640
486.0	0.0625
485.0	0.0610
484.0	0.0596
483.0	0.0579
482.0	0.0563
481.0	0.0549
480.0	0.0534
479.0	0.0518
478.0	0.0504
477.0	0.0490
476.0	0.0476
475.0	0.0461
474.0	0.0446
473.0	0.0432
472.0	0.0419
471.0	0.0407
470.0	0.0394
469.0	0.0380
468.0	0.0367
467.0	0.0353
466.0	0.0340
465.0	0.0328
464.0	0.0317
463.0	0.0305
462.0	0.0294
461.0	0.0283
460.0	0.0272
459.0	0.0263
458.0	0.0253
457.0	0.0243
456.0	0.0234
455.0	0.0225
454.0	0.0217
453.0	0.0209
452.0	0.0199
451.0	0.0190
450.0	0.0181
449.0	0.0171
448.0	0.0164
447.0	0.0157
446.0	0.0150
445.0	0.0143
444.0	0.0138
443.0	0.0131
442.0	0.0125
441.0	0.0119
440.0	0.0114
439.0	0.0109
438.0	0.0104
437.0	0.0100
436.0	0.0094
435.0	0.0090
434.0	0.0085
433.0	0.0080
432.0	0.0078
431.0	0.0075
430.0	0.0070
429.0	0.0067
428.0	0.0064
427.0	0.0061
426.0	0.0059
425.0	0.0056
424.0	0.0055
423.0	0.0051
422.0	0.0049
421.0	0.0047
420.0	0.0044
419.0	0.0041
418.0	0.0038
417.0	0.0036
416.0	0.0035
415.0	0.0035
414.0	0.0035
413.0	0.0032
412.0	0.0030
411.0	0.0029
410.0	0.0027
409.0	0.0026
408.0	0.0026
407.0	0.0024
406.0	0.0024
405.0	0.0024
404.0	0.0024
403.0	0.0024
402.0	0.0024
401.0	0.0024
400.0	0.0026
399.0	0.0027
398.0	0.0029
397.0	0.0029
396.0	0.0031
395.0	0.0034
394.0	0.0036
393.0	0.0038
392.0	0.0041
391.0	0.0046
390.0	0.0049
389.0	0.0053
388.0	0.0058
387.0	0.0062
386.0	0.0066
385.0	0.0072
384.0	0.0076
383.0	0.0080
382.0	0.0085
381.0	0.0087
380.0	0.0087
379.0	0.0090
378.0	0.0091
377.0	0.0091
376.0	0.0091
375.0	0.0090
374.0	0.0092
373.0	0.0093
372.0	0.0099
371.0	0.0116
370.0	0.0136
369.0	0.0149
368.0	0.0153
367.0	0.0154
366.0	0.0157
365.0	0.0163
364.0	0.0167
363.0	0.0171
362.0	0.0174
361.0	0.0176
360.0	0.0176
359.0	0.0179
358.0	0.0182
357.0	0.0187
356.0	0.0190
355.0	0.0191
354.0	0.0193
353.0	0.0195
352.0	0.0196
351.0	0.0196
350.0	0.0199
349.0	0.0200
348.0	0.0201
347.0	0.0203
346.0	0.0206
345.0	0.0209
344.0	0.0209
343.0	0.0209
342.0	0.0210
341.0	0.0210
340.0	0.0210
339.0	0.0209
338.0	0.0209
337.0	0.0209
336.0	0.0209
335.0	0.0209
334.0	0.0206
333.0	0.0205
332.0	0.0202
331.0	0.0197
330.0	0.0195
329.0	0.0194
328.0	0.0192
327.0	0.0189
326.0	0.0185
325.0	0.0181
324.0	0.0177
323.0	0.0175
322.0	0.0171
321.0	0.0167
320.0	0.0164
319.0	0.0162
318.0	0.0160
317.0	0.0156
316.0	0.0150
315.0	0.0147
314.0	0.0143
313.0	0.0141
312.0	0.0138
311.0	0.0135
310.0	0.0129
309.0	0.0127
308.0	0.0126
307.0	0.0124
306.0	0.0122
305.0	0.0119
304.0	0.0117
303.0	0.0117
302.0	0.0115
301.0	0.0114
300.0	0.0113
299.0	0.0113
298.0	0.0110
297.0	0.0109
296.0	0.0110
295.0	0.0113
294.0	0.0114
293.0	0.0115
292.0	0.0117
291.0	0.0120
290.0	0.0124
289.0	0.0128
288.0	0.0132
287.0	0.0137
286.0	0.0142
285.0	0.0149
284.0	0.0157
283.0	0.0164
282.0	0.0173
281.0	0.0183
280.0	0.0194
279.0	0.0203
278.0	0.0212
277.0	0.0223
276.0	0.0235
275.0	0.0248
274.0	0.0261
273.0	0.0276
272.0	0.0290
271.0	0.0304
270.0	0.0320
269.0	0.0335
268.0	0.0351
267.0	0.0367
266.0	0.0382
265.0	0.0397
264.0	0.0411
263.0	0.0426
262.0	0.0442
261.0	0.0458
260.0	0.0476
259.0	0.0492
258.0	0.0511
257.0	0.0534
256.0	0.0558
255.0	0.0586
254.0	0.0621
253.0	0.0664
252.0	0.0719
251.0	0.0790
250.0	0.0884
249.0	0.1006
248.0	0.1168
247.0	0.1377
246.0	0.1652
245.0	0.2011
244.0	0.2482
243.0	0.3109
242.0	0.3938
241.0	0.5021
240.0	0.6430
239.0	0.8228
238.0	1.0501
237.0	1.3335
236.0	1.6778
235.0	2.0555
234.0	2.4089
233.0	2.6198
232.0	2.6990
231.0	2.6990
230.0	2.6990
229.0	2.6576
228.0	2.6576
227.0	2.6576
226.0	2.6576
225.0	2.6576
224.0	2.6198
223.0	2.6198
222.0	2.5686
221.0	2.5376
220.0	2.5376
219.0	2.4949
218.0	2.4685
217.0	2.4089
216.0	2.3565
215.0	2.3372
214.0	2.3098
213.0	2.2518
212.0	2.2007
211.0	2.1487
210.0	2.0706
209.0	1.9872
208.0	1.8962
207.0	1.7852
206.0	1.6536
205.0	1.4881
204.0	1.2899
203.0	1.0595
202.0	0.8074
201.0	0.5635
200.0	0.4109
